latin_name,activity_type,study_name,trial_number,state,objective_value,mean_auc,std_auc,stability_penalty,stability_penalty_score,feature_penalty,target_features,n_features,excess_features,feature_penalty_score,mean_abs_correlation,correlation_penalty,correlation_penalty_score
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,139,COMPLETE,0.46370125029564646,0.7819355679176913,0.09694912156756116,0.25,0.02423728039189029,0.001,10,26,16,0.28200000000000003,0.239940744603089,0.05,0.011997037230154451
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,140,COMPLETE,0.5260481785082336,0.7823732147052033,0.09693162938048389,0.25,0.02423290734512097,0.001,10,24,14,0.22,0.24184257703697545,0.05,0.012092128851848773
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,141,COMPLETE,0.4932391170963514,0.7801249990375525,0.09826031069989112,0.25,0.02456507767497278,0.001,10,25,15,0.25,0.24641608532456816,0.05,0.012320804266228409
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,142,COMPLETE,0.49301912074156595,0.7802558394764448,0.09966365787460195,0.25,0.024915914468650487,0.001,10,25,15,0.25,0.24641608532456816,0.05,0.012320804266228409
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,143,COMPLETE,0.49766898013186184,0.783623936423299,0.09663257280532073,0.25,0.02415814320133018,0.001,10,25,15,0.25,0.23593626180213959,0.05,0.01179681309010698
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,144,COMPLETE,0.49399633136398435,0.7807347327646452,0.09767038853773002,0.25,0.024417597134432506,0.001,10,25,15,0.25,0.24641608532456816,0.05,0.012320804266228409
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,145,COMPLETE,0.4663060090755182,0.7813149309197106,0.08523247894592638,0.25,0.021308119736481595,0.001,10,26,16,0.28200000000000003,0.23401604215421448,0.05,0.011700802107710725
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,146,COMPLETE,0.3869533114776075,0.7708966135615123,0.08229071894912326,0.25,0.020572679737280816,0.001,10,28,18,0.35200000000000004,0.2274124469324795,0.05,0.011370622346623976
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,147,COMPLETE,0.3848088938837248,0.7670905890693954,0.07537845610611835,0.25,0.018844614026529587,0.001,10,28,18,0.35200000000000004,0.22874162318282035,0.05,0.011437081159141018
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,148,COMPLETE,0.38507836120158184,0.7675535185806369,0.07615230487965634,0.25,0.019038076219914084,0.001,10,28,18,0.35200000000000004,0.22874162318282035,0.05,0.011437081159141018
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,149,COMPLETE,0.42274894178150413,0.7709886815308965,0.08379521205401684,0.25,0.02094880301350421,0.001,10,27,17,0.316,0.22581873471776312,0.05,0.011290936735888157
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,150,COMPLETE,0.459250354862369,0.775448804684672,0.09121826727906429,0.25,0.022804566819766073,0.001,10,26,16,0.28200000000000003,0.22787766005073964,0.05,0.011393883002536983
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,151,COMPLETE,0.3847658201470419,0.767108525036468,0.07562249492114002,0.25,0.018905623730285006,0.001,10,28,18,0.35200000000000004,0.22874162318282035,0.05,0.011437081159141018
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,152,COMPLETE,0.3847159056548392,0.767014718942333,0.07544692851341098,0.25,0.018861732128352744,0.001,10,28,18,0.35200000000000004,0.22874162318282035,0.05,0.011437081159141018
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,153,COMPLETE,0.385661280933655,0.7683400824432245,0.07696688140171389,0.25,0.01924172035042847,0.001,10,28,18,0.35200000000000004,0.22874162318282035,0.05,0.011437081159141018
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,154,COMPLETE,0.42208110379423536,0.7701906067862044,0.08327426502432385,0.25,0.020818566256080962,0.001,10,27,17,0.316,0.22581873471776312,0.05,0.011290936735888157
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,155,COMPLETE,0.42402643161928516,0.7708847124883561,0.07545912382388514,0.25,0.018864780955971286,0.001,10,27,17,0.316,0.23986999826199248,0.05,0.011993499913099625
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,156,COMPLETE,0.5097503964975612,0.7645644711140044,0.09206338285759183,0.25,0.023015845714397958,0.001,10,24,14,0.22,0.235964578040905,0.05,0.011798228902045252
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,157,COMPLETE,0.5346260039672099,0.7622764868104234,0.09438226909460645,0.25,0.023595567273651613,0.001,10,23,13,0.192,0.24109831139123414,0.05,0.012054915569561708
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,158,COMPLETE,0.414081408879948,0.7338488931326704,0.10362557929755423,0.25,0.025906394824388557,0.001,10,26,16,0.28200000000000003,0.2372217885666759,0.05,0.011861089428333796
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,159,COMPLETE,0.40341651925716443,0.718985564164206,0.08683182191483112,0.25,0.02170795547870778,0.001,10,26,16,0.28200000000000003,0.2372217885666759,0.05,0.011861089428333796
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,160,COMPLETE,0.5261534126951871,0.782492605189614,0.09698825457031285,0.25,0.024247063642578212,0.001,10,24,14,0.22,0.24184257703697545,0.05,0.012092128851848773
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,161,COMPLETE,0.5319658168040409,0.7604141445608583,0.09757364874902297,0.25,0.024393412187255742,0.001,10,23,13,0.192,0.24109831139123414,0.05,0.012054915569561708
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,162,COMPLETE,0.5028909953427281,0.7587482073528689,0.09388724808759939,0.25,0.023471812021899848,0.001,10,24,14,0.22,0.24770799976481966,0.05,0.012385399988240984
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,163,COMPLETE,0.4488481028184715,0.7677160339272057,0.10002736672160138,0.25,0.025006841680400346,0.001,10,26,16,0.28200000000000003,0.2372217885666759,0.05,0.011861089428333796
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,164,COMPLETE,0.46648874810928614,0.7213850789832563,0.09124255886562055,0.25,0.022810639716405137,0.001,10,24,14,0.22,0.24171382315130058,0.05,0.01208569115756503
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,165,COMPLETE,0.37110027694623104,0.7530175163203514,0.07377591496746189,0.25,0.01844397874186547,0.001,10,28,18,0.35200000000000004,0.22946521264509803,0.05,0.011473260632254902
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,166,COMPLETE,0.3694978207507792,0.7515301972976214,0.07423646365834918,0.25,0.018559115914587296,0.001,10,28,18,0.35200000000000004,0.22946521264509803,0.05,0.011473260632254902
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,167,COMPLETE,0.5196212111949619,0.804794535365974,0.09151034364085835,0.25,0.022877585910214587,0.001,10,25,15,0.25,0.2459147652159502,0.05,0.01229573826079751
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,168,COMPLETE,0.5039964486020062,0.7861846337305168,0.08232393685973259,0.25,0.020580984214933148,0.001,10,25,15,0.25,0.2321440182715504,0.05,0.01160720091357752
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,169,COMPLETE,0.5433595415205421,0.7938706328333035,0.07588033751438933,0.25,0.018970084378597332,0.001,10,24,14,0.22,0.23082013868328188,0.05,0.011541006934164095
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,170,COMPLETE,0.5370795661817406,0.7889089739671419,0.08118448377103178,0.25,0.020296120942757945,0.001,10,24,14,0.22,0.23066573685286906,0.05,0.011533286842643454
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,171,COMPLETE,0.5050131502855032,0.787018647122356,0.08159318369310152,0.25,0.02039829592327538,0.001,10,25,15,0.25,0.2321440182715504,0.05,0.01160720091357752
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,172,COMPLETE,0.5492114362398932,0.7550010376704783,0.10923910455773606,0.25,0.027309776139434014,0.001,10,22,12,0.166,0.2495965058230228,0.05,0.012479825291151141
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,173,COMPLETE,0.5607857971942453,0.7639610211573858,0.09878159468795776,0.25,0.02469539867198944,0.001,10,22,12,0.166,0.2495965058230228,0.05,0.012479825291151141
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,174,COMPLETE,0.5701337848026405,0.7968234166309683,0.09151370208873667,0.25,0.02287842552218417,0.001,10,23,13,0.192,0.2362241261228717,0.05,0.011811206306143586
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,175,COMPLETE,0.5203736682447963,0.7489958900862721,0.09852815359667892,0.25,0.02463203839916973,0.001,10,23,13,0.192,0.23980366884612225,0.05,0.011990183442306113
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,176,COMPLETE,0.5180336370043658,0.7465903500180285,0.09826611828542704,0.25,0.02456652957135676,0.001,10,23,13,0.192,0.23980366884612225,0.05,0.011990183442306113
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,177,COMPLETE,0.5202223082447649,0.7488226399130221,0.09844059290380487,0.25,0.024610148225951218,0.001,10,23,13,0.192,0.23980366884612225,0.05,0.011990183442306113
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,178,COMPLETE,0.49537833461742536,0.7754367919889913,0.07197190771013928,0.25,0.01799297692753482,0.001,10,25,15,0.25,0.2413096088806214,0.05,0.01206548044403107
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,179,COMPLETE,0.4920170218753873,0.772978109345916,0.07552944946110222,0.25,0.018882362365275556,0.001,10,25,15,0.25,0.24157450210506434,0.05,0.012078725105253218
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,180,COMPLETE,0.498097507588132,0.7792464169466043,0.07815516458583224,0.25,0.01953879114645806,0.001,10,25,15,0.25,0.2322023642402855,0.05,0.011610118212014277
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,181,COMPLETE,0.468987096220866,0.7829632560772725,0.08134000887052759,0.25,0.020335002217631896,0.001,10,26,16,0.28200000000000003,0.23282315277549243,0.05,0.011641157638774623
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,182,COMPLETE,0.5237183871659961,0.7744641585229889,0.07543897879119325,0.25,0.018859744697798313,0.001,10,24,14,0.22,0.2377205331838905,0.05,0.011886026659194526
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,183,COMPLETE,0.4966413207869385,0.7767985513526522,0.0723670004867306,0.25,0.01809175012168265,0.001,10,25,15,0.25,0.2413096088806214,0.05,0.01206548044403107
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,184,COMPLETE,0.46524523004094454,0.778118247862739,0.07459504740925532,0.25,0.01864876185231383,0.001,10,26,16,0.28200000000000003,0.24448511938961257,0.05,0.01222425596948063
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,185,COMPLETE,0.5035050667313627,0.7815197155537787,0.06327400331377293,0.25,0.015818500828443233,0.001,10,25,15,0.25,0.24392295987945545,0.05,0.012196147993972773
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,186,COMPLETE,0.48860673919541164,0.8037937474226693,0.085267471488354,0.25,0.0213168678720885,0.001,10,26,16,0.28200000000000003,0.2374028071033821,0.05,0.011870140355169105
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,187,COMPLETE,0.5419500032389044,0.7934298248032023,0.0797552585205356,0.25,0.0199388146301339,0.001,10,24,14,0.22,0.23082013868328188,0.05,0.011541006934164095
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,188,COMPLETE,0.5359837868278627,0.7908790700879266,0.09188513388345304,0.25,0.02297128347086326,0.001,10,24,14,0.22,0.238479995784012,0.05,0.0119239997892006
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,189,COMPLETE,0.5377075679383173,0.7932286231354405,0.09438822163169072,0.25,0.02359705540792268,0.001,10,24,14,0.22,0.238479995784012,0.05,0.0119239997892006
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,190,COMPLETE,0.5419869923429791,0.7934640488875919,0.07974419844179519,0.25,0.019936049610448797,0.001,10,24,14,0.22,0.23082013868328188,0.05,0.011541006934164095
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,191,COMPLETE,0.5420943887972932,0.7935999260506685,0.07985812127684501,0.25,0.019964530319211252,0.001,10,24,14,0.22,0.23082013868328188,0.05,0.011541006934164095
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,192,COMPLETE,0.5442326227650806,0.7950721663105978,0.07719414644541303,0.25,0.019298536611353258,0.001,10,24,14,0.22,0.23082013868328188,0.05,0.011541006934164095
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,193,COMPLETE,0.6000847995549318,0.802452147673045,0.09720319467295557,0.25,0.024300798668238893,0.001,10,22,12,0.166,0.24133098899748512,0.05,0.012066549449874257
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,194,COMPLETE,0.5996635202336792,0.8020600323370974,0.09731985061417585,0.25,0.024329962653543962,0.001,10,22,12,0.166,0.24133098899748512,0.05,0.012066549449874257
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,195,COMPLETE,0.602354436616926,0.804155291568693,0.09739535630472235,0.25,0.024348839076180587,0.001,10,22,12,0.166,0.2290403175117275,0.05,0.011452015875586375
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,196,COMPLETE,0.6023343676784204,0.8034078898385996,0.09448602513837095,0.25,0.02362150628459274,0.001,10,22,12,0.166,0.2290403175117275,0.05,0.011452015875586375
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,197,COMPLETE,0.5684339148719665,0.7935683923362599,0.08810337878059808,0.25,0.02202584469514952,0.001,10,23,13,0.192,0.22217265538287462,0.05,0.011108632769143732
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,198,COMPLETE,0.5687677623158535,0.7939746986844796,0.08839321439792953,0.25,0.022098303599482384,0.001,10,23,13,0.192,0.22217265538287462,0.05,0.011108632769143732
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,199,COMPLETE,0.5021345431511167,0.7849889052876399,0.08597459560164902,0.25,0.021493648900412256,0.001,10,25,15,0.25,0.22721426472221645,0.05,0.011360713236110823
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,200,COMPLETE,0.5390998947108498,0.7922386509571012,0.08736618715464484,0.25,0.02184154678866121,0.001,10,24,14,0.22,0.22594418915180334,0.05,0.011297209457590168
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,201,COMPLETE,0.5408137097897929,0.7943476284853438,0.088946836951843,0.25,0.02223670923796075,0.001,10,24,14,0.22,0.22594418915180334,0.05,0.011297209457590168
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,202,COMPLETE,0.539398523935366,0.7924238304511689,0.08691238823285122,0.25,0.021728097058212804,0.001,10,24,14,0.22,0.22594418915180334,0.05,0.011297209457590168
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,203,COMPLETE,0.49787481362267055,0.8117631462791838,0.08164516780412467,0.25,0.02041129195103117,0.001,10,26,16,0.28200000000000003,0.22954081410964014,0.05,0.011477040705482007
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,204,COMPLETE,0.5335366387600791,0.8180521876274627,0.09256340253955303,0.25,0.023140850634888258,0.001,10,25,15,0.25,0.22749396464990804,0.05,0.011374698232495402
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,205,COMPLETE,0.515357736071048,0.7993940285863345,0.09242278412590037,0.25,0.023105696031475092,0.001,10,25,15,0.25,0.21861192967622975,0.05,0.010930596483811488
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,206,COMPLETE,0.4239212676206811,0.8156332422360276,0.1168447948499929,0.25,0.029211198712498224,0.001,10,28,18,0.35200000000000004,0.21001551805696542,0.05,0.010500775902848272
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,207,COMPLETE,0.3872400659059693,0.8504051097009938,0.09096361459022778,0.25,0.022740903647556945,0.001,10,30,20,0.43000000000000005,0.20848280294934896,0.05,0.010424140147467448
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,208,COMPLETE,0.38095194253796877,0.8438389065385868,0.08893115178096272,0.25,0.02223278794524068,0.001,10,30,20,0.43000000000000005,0.2130835211075479,0.05,0.010654176055377397
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,209,COMPLETE,0.24285528424644387,0.828110317932409,0.05555869722253488,0.25,0.01388967430563372,0.001,10,33,23,0.562,0.18730718760662693,0.05,0.009365359380331346
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,210,COMPLETE,0.5378320657348903,0.8189280620168402,0.0818763139389674,0.25,0.02046907848474185,0.001,10,25,15,0.25,0.21253835594415957,0.05,0.01062691779720798
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,211,COMPLETE,0.4286719925277626,0.8165138658004493,0.10403743972926822,0.25,0.026009359932317056,0.001,10,28,18,0.35200000000000004,0.19665026680739264,0.05,0.009832513340369633
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,212,COMPLETE,0.4200873174665842,0.844494847148963,0.09688683798366515,0.25,0.024221709495916288,0.001,10,29,19,0.39,0.20371640372924885,0.05,0.010185820186462443
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,213,COMPLETE,0.38758954370800697,0.8510415564937,0.0936394190621786,0.25,0.02340985476554465,0.001,10,30,20,0.43000000000000005,0.20084316040296474,0.05,0.010042158020148238
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,214,COMPLETE,0.29566397740395167,0.8394732523306985,0.07277925533275444,0.25,0.01819481383318861,0.001,10,32,22,0.516,0.19228922187116285,0.05,0.009614461093558143
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,215,COMPLETE,0.3430398456491228,0.8411965120022379,0.0666867103019184,0.25,0.0166716775754796,0.001,10,31,21,0.472,0.18969977555270928,0.05,0.009484988777635464
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,216,COMPLETE,0.5438059273945137,0.8564721623973123,0.08405509157926418,0.25,0.021013772894816044,0.001,10,26,16,0.28200000000000003,0.19304924215964947,0.05,0.009652462107982474
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,217,COMPLETE,0.4645059501145195,0.7793499665659258,0.09103188008010182,0.25,0.022757970020025456,0.001,10,26,16,0.28200000000000003,0.20172092862761676,0.05,0.010086046431380839
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,218,COMPLETE,0.4821548447582227,0.7600061563586465,0.06921517708196892,0.25,0.01730379427049223,0.001,10,25,15,0.25,0.21095034659863277,0.05,0.010547517329931639
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,219,COMPLETE,0.5426973468374225,0.7632154605560673,0.06825825501641491,0.25,0.01706456375410373,0.001,10,23,13,0.192,0.22907099929081856,0.05,0.011453549964540928
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,220,COMPLETE,0.5681559867259073,0.7942881074375919,0.09209395177016375,0.25,0.023023487942540936,0.001,10,23,13,0.192,0.22217265538287462,0.05,0.011108632769143732
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,221,COMPLETE,0.5313095547529328,0.7498399010541212,0.061686854128178925,0.25,0.015421713532044731,0.001,10,23,13,0.192,0.22217265538287462,0.05,0.011108632769143732
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,222,COMPLETE,0.5992323613793847,0.7994540173307069,0.09343915804576727,0.25,0.02335978951144182,0.001,10,22,12,0.166,0.21723732879760516,0.05,0.010861866439880258
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,223,COMPLETE,0.5991583907533845,0.7993915097231251,0.09348501011944103,0.25,0.02337125252986026,0.001,10,22,12,0.166,0.21723732879760516,0.05,0.010861866439880258
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,224,COMPLETE,0.510452352441039,0.7583020826870435,0.0692681666635846,0.25,0.01731704166589615,0.001,10,24,14,0.22,0.2106537716021665,0.05,0.010532688580108326
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,225,COMPLETE,0.4532719997518285,0.7282674626139126,0.05777700672394076,0.25,0.01444425168098519,0.001,10,25,15,0.25,0.21102422362197829,0.05,0.010551211181098915
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,226,COMPLETE,0.5119574850377543,0.7620683245470358,0.07470514160497083,0.25,0.018676285401242707,0.001,10,24,14,0.22,0.22869108216077697,0.05,0.011434554108038848
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,227,COMPLETE,0.5520169228059835,0.7432806621432958,0.06131028588826441,0.25,0.015327571472066103,0.001,10,22,12,0.166,0.19872335730492469,0.05,0.009936167865246235
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,228,COMPLETE,0.4944344202137301,0.7132172614998736,0.06757871764238485,0.25,0.016894679410596213,0.001,10,23,13,0.192,0.19776323751094615,0.05,0.009888161875547308
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,229,COMPLETE,0.6234016195590749,0.8000657317150152,0.09486760889761478,0.25,0.023716902224403695,0.001,10,21,11,0.142,0.21894419863072997,0.05,0.0109472099315365
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,230,COMPLETE,0.5968707498990915,0.7680986213295405,0.07388612947814671,0.25,0.018471532369536678,0.001,10,21,11,0.142,0.21512678121824602,0.05,0.010756339060912301
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,231,COMPLETE,0.5721731672411401,0.7686745141608764,0.07640599042286056,0.25,0.01910149760571514,0.001,10,22,12,0.166,0.22799698628042314,0.05,0.011399849314021158
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,232,COMPLETE,0.5988544137704179,0.7679955296728457,0.062319474433249936,0.25,0.015579868608312484,0.001,10,21,11,0.142,0.2312249458823042,0.05,0.01156124729411521
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,233,COMPLETE,0.4757364490998012,0.723031184655525,0.06686135598135444,0.25,0.01671533899533861,0.001,10,24,14,0.22,0.21158793120770455,0.05,0.010579396560385229
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,234,COMPLETE,0.5330729336861687,0.7545548826630283,0.07206791303869854,0.25,0.018016978259674635,0.001,10,23,13,0.192,0.22929941434369824,0.05,0.011464970717184914
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,235,COMPLETE,0.5490992356654685,0.7445590595845696,0.07198880535381251,0.25,0.017997201338453128,0.001,10,22,12,0.166,0.2292524516129584,0.05,0.01146262258064792
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,236,COMPLETE,0.5998935311356675,0.7721826369002728,0.07653066746872056,0.25,0.01913266686718014,0.001,10,21,11,0.142,0.22312877794850167,0.05,0.011156438897425083
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,237,COMPLETE,0.49380299871687094,0.7376704091368064,0.05610956514700687,0.25,0.014027391286751718,0.001,10,24,14,0.22,0.19680038266367597,0.05,0.0098400191331838
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,238,COMPLETE,0.5022972497021081,0.7499523303326617,0.07201311661743597,0.25,0.01800327915435899,0.001,10,24,14,0.22,0.1930360295238941,0.05,0.009651801476194705
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,239,COMPLETE,0.540822704490871,0.7320266047872535,0.06355976099833895,0.25,0.015889940249584737,0.001,10,22,12,0.166,0.18627920093595246,0.05,0.009313960046797623
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,240,COMPLETE,0.6282778744970867,0.7770939341243067,0.07269499012403292,0.25,0.01817374753100823,0.001,10,20,10,0.12000000000000001,0.21284624192423607,0.05,0.010642312096211803
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,241,COMPLETE,0.546105066174311,0.7359851954398736,0.05577584560126575,0.25,0.013943961400316437,0.001,10,22,12,0.166,0.19872335730492469,0.05,0.009936167865246235
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,242,COMPLETE,0.5203925956477873,0.7369839441023615,0.055885779809226085,0.25,0.013971444952306521,0.001,10,23,13,0.192,0.2123980700453517,0.05,0.010619903502267585
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,243,COMPLETE,0.5202261053351893,0.7368650203484738,0.05607604604406734,0.25,0.014019011511016834,0.001,10,23,13,0.192,0.2123980700453517,0.05,0.010619903502267585
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,244,COMPLETE,0.5731435731878236,0.7381758946210132,0.05264689667477753,0.25,0.013161724168694383,0.001,10,21,11,0.142,0.19741194528990205,0.05,0.009870597264495103
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,245,COMPLETE,0.570024721345791,0.7709294589081866,0.09351534290895844,0.25,0.02337883572723961,0.001,10,22,12,0.166,0.23051803670312002,0.05,0.011525901835156002
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,246,COMPLETE,0.5960664261798909,0.7726616175651936,0.09316273034481065,0.25,0.023290682586202663,0.001,10,21,11,0.142,0.22609017598199982,0.05,0.011304508799099992
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,247,COMPLETE,0.596119357071244,0.7727021828699933,0.09311326799859727,0.25,0.02327831699964932,0.001,10,21,11,0.142,0.22609017598199982,0.05,0.011304508799099992
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,248,COMPLETE,0.5986958496229012,0.767826952128624,0.06227942084642978,0.25,0.015569855211607446,0.001,10,21,11,0.142,0.2312249458823042,0.05,0.01156124729411521
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,249,COMPLETE,0.5987363500334301,0.7679341820455251,0.06254633887191925,0.25,0.015636584717979813,0.001,10,21,11,0.142,0.2312249458823042,0.05,0.01156124729411521
Myotis daubentonii,In flight,sdm_tuning_Myotis_daubentonii_In_flight,250,COMPLETE,0.5973241313838255,0.7670164513759952,0.064524290792218,0.25,0.0161310726980545,0.001,10,21,11,0.142,0.2312249458823042,0.05,0.01156124729411521
